ID;NOEUD;VOIE;PK;TYPE
13958;11966;5234;542336;Amont
13959;11967;5235;499531;Aval
13960;11968;5235;500188;Amont
13961;11969;5236;400754;Aval
13962;11970;5236;401638;Amont
13963;11971;5237;498643;Aval
13964;11972;5237;500225;Amont
13965;11973;5238;498715;Aval
13966;11974;5238;500287;Amont
13967;11975;5239;400870;Aval
13968;11976;5239;401485;Amont
13969;11977;5240;119327;Aval
13970;11978;5240;119430;Amont
13971;11979;5241;120495;Aval
13972;11980;5241;122095;Amont
13973;11981;5242;133280;Aval
13974;11982;5242;133340;Amont
13975;11983;5243;160128;Aval
13976;11984;5243;160210;Amont
13977;11985;5244;199928;Aval
13978;11986;5244;200012;Amont
13979;11987;5245;200297;Aval
13980;11988;5245;200403;Amont
13981;11989;5246;200541;Aval
13982;11990;5246;200586;Amont
13983;11991;5247;200569;Aval
13984;11992;5247;200634;Amont
13985;11993;5248;200637;Aval
13986;11994;5248;200698;Amont
13987;11995;5249;200677;Aval
13988;11996;5249;200835;Amont
13989;11997;5250;200773;Aval
13990;11998;5250;200840;Amont
13991;11999;5251;200773;Aval
13992;12000;5251;200829;Amont
13993;12001;5252;200801;Aval
13994;12002;5252;200866;Amont
13995;12003;5253;201327;Aval
13996;12004;5253;201651;Amont
13997;12005;5254;201380;Aval
13998;12006;5254;201433;Amont
13999;12007;5255;201450;Aval
14000;12008;5255;201506;Amont
14001;12009;5256;201556;Aval
14002;12010;5256;201621;Amont
14003;12011;5257;201568;Aval
14004;12012;5257;201621;Amont
14005;12013;5258;204383;Aval
14006;12014;5258;204445;Amont
14007;12015;5259;220321;Aval
14008;12016;5259;220404;Amont
14009;12017;5260;220565;Aval
14010;12018;5260;220621;Amont
14011;12019;5261;236610;Aval
14012;12020;5261;236672;Amont
14013;12021;5262;236740;Aval
14014;12022;5262;236802;Amont
14015;12023;5263;248790;Aval
14016;12024;5263;248852;Amont
14017;12025;5264;249010;Aval
14018;12026;5264;249093;Amont
14019;12027;5265;258752;Aval
14020;12028;5265;258802;Amont
14021;12029;5266;263526;Aval
14022;12030;5266;263613;Amont
14023;12031;5267;263679;Aval
14024;12032;5267;263742;Amont
14025;12033;5268;264690;Aval
14026;12034;5268;264752;Amont
14027;12035;5269;264863;Aval
14028;12036;5269;264929;Amont
14029;12037;5270;280870;Aval
14030;12038;5270;280953;Amont
14031;12039;5271;281210;Aval
14032;12040;5271;281293;Amont
14033;12041;5272;294204;Aval
14034;12042;5272;294265;Amont
14035;12043;5273;295350;Aval
14036;12044;5273;295432;Amont
14037;12045;5274;305486;Aval
14038;12046;5274;305568;Amont
14039;12047;5275;316183;Aval
14040;12048;5275;316278;Amont
14041;12049;5276;316385;Aval
14042;12050;5276;316472;Amont
14043;12051;5277;330267;Aval
14044;12052;5277;330347;Amont
14045;12053;5278;340833;Aval
14046;12054;5278;340916;Amont
14047;12055;5279;341234;Aval
14048;12056;5279;341296;Amont
14049;12057;5280;341982;Aval
14050;12058;5280;342090;Amont
14051;12059;5281;351548;Aval
14052;12060;5281;351606;Amont
14053;12061;5282;367099;Aval
14054;12062;5282;367180;Amont
14055;12063;5283;367255;Aval
14056;12064;5283;367320;Amont
14057;12065;5284;367795;Aval
14058;12066;5284;367857;Amont
14059;12067;5285;368400;Aval
14060;12068;5285;368462;Amont
14061;12069;5286;368442;Aval
14062;12070;5286;368470;Amont
14063;12071;5287;368515;Aval
14064;12072;5287;368572;Amont
14065;12073;5288;383216;Aval
14066;12074;5288;383270;Amont
14067;12075;5289;383488;Aval
14068;12076;5289;383580;Amont
14069;12077;5290;392748;Aval
14070;12078;5290;392833;Amont
14071;12079;5291;392887;Aval
14072;12080;5291;392972;Amont
14073;12081;5292;397073;Aval
14074;12082;5292;397133;Amont
14075;12083;5293;399300;Aval
14076;12084;5293;399325;Amont
14077;12085;5294;399335;Aval
14078;12086;5294;399390;Amont
14079;12087;5295;399435;Aval
14080;12088;5295;399520;Amont
14081;12089;5296;400436;Aval
14082;12090;5296;400564;Amont
14083;12091;5297;400580;Aval
14084;12092;5297;400780;Amont
14085;12093;5298;400658;Aval
14086;12094;5298;400754;Amont
14087;12095;5299;400683;Aval
14088;12096;5299;400850;Amont
14089;12097;5300;400837;Aval
14090;12098;5300;400920;Amont
14091;12099;5301;401030;Aval
14092;12100;5301;401080;Amont
14093;12101;5302;401030;Aval
14094;12102;5302;401080;Amont
14095;12103;5303;401200;Aval
14096;12104;5303;401250;Amont
14097;12105;5304;401200;Aval
14098;12106;5304;401250;Amont
14099;12107;5305;401200;Aval
14100;12108;5305;401250;Amont
14101;12109;5306;401637;Aval
14102;12110;5306;401721;Amont
14103;12111;5307;401729;Aval
14104;12112;5307;401809;Amont
14105;12113;5308;402687;Aval
14106;12114;5308;402751;Amont
14107;12115;5309;404634;Aval
14108;12116;5309;404717;Amont
14109;12117;5310;412603;Aval
14110;12118;5310;412667;Amont
14111;12119;5311;412819;Aval
14112;12120;5311;412902;Amont
14113;12121;5312;421618;Aval
14114;12122;5312;421700;Amont
14115;12123;5313;437034;Aval
14116;12124;5313;437124;Amont
14117;12125;5314;437131;Aval
14118;12126;5314;437224;Amont
14119;12127;5315;447699;Aval
14120;12128;5315;447783;Amont
14121;12129;5316;448430;Aval
14122;12130;5316;448519;Amont
14123;12131;5317;459098;Aval
14124;12132;5317;459160;Amont
14125;12133;5318;459948;Aval
14126;12134;5318;460014;Amont
14127;12135;5319;468040;Aval
14128;12136;5319;468123;Amont
14129;12137;5320;468125;Aval
14130;12138;5320;468184;Amont
14131;12139;5321;483081;Aval
14132;12140;5321;483173;Amont
14133;12141;5322;483570;Aval
14134;12142;5322;483658;Amont
14135;12143;5323;498213;Aval
14136;12144;5323;498297;Amont
14137;12145;5324;498823;Aval
14138;12146;5324;498931;Amont
14139;12147;5325;499207;Aval
14140;12148;5325;499295;Amont
14141;12149;5326;499470;Aval
14142;12150;5326;499627;Amont
14143;12151;5327;500303;Aval
14144;12152;5327;500342;Amont
14145;12153;5328;500344;Aval
14146;12154;5328;500391;Amont
14147;12155;5329;508000;Aval
14148;12156;5329;508088;Amont
14149;12157;5330;519736;Aval
14150;12158;5330;519822;Amont
14151;12159;5331;519840;Aval
14152;12160;5331;519928;Amont
14153;12161;5332;536746;Aval
14154;12162;5332;536777;Amont
14155;12163;5333;538230;Aval
14156;12164;5333;538313;Amont
14157;12165;5334;548631;Aval
14158;12166;5334;548691;Amont
14159;12167;5335;559507;Aval
14160;12168;5335;559630;Amont
14161;12169;5336;559750;Aval
14162;12170;5336;559812;Amont
14163;12171;5337;577337;Aval
14164;12172;5337;577456;Amont
14165;12173;5338;577628;Aval
14166;12174;5338;577743;Amont
14167;12175;5339;599223;Aval
14168;12176;5339;599310;Amont
14169;12177;5340;599372;Aval
14170;12178;5340;599451;Amont
14171;12179;5341;600425;Aval
14172;12180;5341;600508;Amont
14173;12181;5342;617849;Aval
14174;12182;5342;617930;Amont
14175;12183;5343;617938;Aval
14176;12184;5343;618016;Amont
14177;12185;5344;639258;Aval
14178;12186;5344;639340;Amont
14179;12187;5345;639345;Aval
14180;12188;5345;639427;Amont
14181;12189;5346;640560;Aval
14182;12190;5346;640642;Amont
14183;12191;5347;662940;Aval
14184;12192;5347;663022;Amont
14185;12193;5348;400605;Aval
14186;12194;5348;401595;Amont
14187;12195;5349;397145;Aval
14188;12196;5349;398200;Amont
14189;12197;5350;398058;Aval
14190;12198;5350;400605;Amont
14191;12199;5351;398287;Aval
14192;12200;5351;400757;Amont
14193;12201;5352;341234;Aval
14194;12202;5352;342122;Amont
14195;12203;8794;400845;Aval
14196;12204;8794;401515;Amont
14197;12205;8845;421395;Aval
14198;12206;8845;421480;Amont
14199;12207;8863;160228;Aval
14200;12208;8863;161178;Amont
14201;12209;8864;158965;Aval
14202;12210;8864;159875;Amont
14203;12211;8865;161339;Aval
14204;12212;8865;161421;Amont
14205;12213;8875;139655;Aval
14206;12214;8875;139738;Amont
14207;12215;8876;139782;Aval
14208;12216;8876;139865;Amont
14209;12217;8877;177403;Aval
14210;12218;8877;177484;Amont
14211;12219;8878;177539;Aval
14212;12220;8878;177620;Amont
14213;12221;8918;198104;Aval
14214;12222;8918;198187;Amont
14215;12223;8919;198249;Aval
14216;12224;8919;198332;Amont
14217;12225;8935;400700;Aval
14218;12226;8935;400790;Amont
14219;12227;8936;500050;Aval
14220;12228;8936;500222;Amont
14221;12229;8937;498526;Aval
14222;12230;8937;498712;Amont
14223;12231;677;399629;Aval
14224;12232;677;402034;Amont
14225;12233;678;124063;Aval
14226;12234;678;130937;Amont
14227;12235;5353;130501;Aval
14228;12236;5353;130886;Amont
14229;12237;679;199455;Aval
14230;12238;679;304437;Amont
14231;12239;680;199455;Aval
14232;12240;680;304437;Amont
14233;12241;5354;223675;Aval
14234;12242;5354;224072;Amont
14235;12243;5355;199455;Aval
14236;12244;5355;199523;Amont
14237;12245;5356;223257;Aval
14238;12246;5356;223339;Amont
14239;12247;5357;224442;Aval
14240;12248;5357;224493;Amont
14241;12249;5358;240655;Aval
14242;12250;5358;240695;Amont
14243;12251;5359;254495;Aval
14244;12252;5359;254582;Amont
14245;12253;5360;286782;Aval
14246;12254;5360;286817;Amont
14247;12255;8920;200358;Aval
14248;12256;8920;200415;Amont
14249;12257;8922;303807;Aval
14250;12258;8922;303884;Amont
14251;12259;9399;287179;Aval
14252;12260;9399;287240;Amont
14253;12261;681;240770;Aval
14254;12262;681;352222;Amont
14255;12263;5361;269261;Aval
14256;12264;5361;269778;Amont
14257;12265;5362;282340;Aval
14258;12266;5362;282853;Amont
14259;12267;5363;327742;Aval
14260;12268;5363;328252;Amont
14261;12269;5364;347797;Aval
14262;12270;5364;348292;Amont
14263;12271;682;281632;Aval
14264;12272;682;331652;Amont
14265;12273;683;383000;Aval
14266;12274;683;383869;Amont
14267;12275;5365;330850;Aval
14268;12276;5365;331402;Amont
14269;12277;691;178687;Aval
14270;12278;691;245800;Amont
14271;12279;5377;218452;Aval
14272;12280;5377;218619;Amont
14273;12281;5378;178687;Aval
14274;12282;5378;178870;Amont
14275;12283;5379;178756;Aval
14276;12284;5379;178811;Amont
14277;12285;5380;178759;Aval
14278;12286;5380;178870;Amont
14279;12287;8662;200927;Aval
14280;12288;8662;201116;Amont
14281;12289;8663;207100;Aval
14282;12290;8663;207310;Amont
14283;12291;8664;234600;Aval
14284;12292;8664;234800;Amont
14285;12293;8925;187730;Aval
14286;12294;8925;188954;Amont
14287;12295;8926;190570;Aval
14288;12296;8926;190790;Amont
14289;12297;692;341140;Aval
14290;12298;692;361400;Amont
14291;12299;693;347480;Aval
14292;12300;693;419630;Amont
14293;12301;694;445900;Aval
14294;12302;694;451967;Amont
14295;12303;5381;418947;Aval
14296;12304;5381;419560;Amont
14297;12305;5382;347530;Aval
14298;12306;5382;348223;Amont
14299;12307;5383;376811;Aval
14300;12308;5383;377343;Amont
14301;12309;5384;389586;Aval
14302;12310;5384;390389;Amont
14303;12311;5385;418990;Aval
14304;12312;5385;419593;Amont
14305;12313;5386;447000;Aval
14306;12314;5386;447503;Amont
14307;12315;695;419630;Aval
14308;12316;695;474115;Amont
14309;12317;5387;431393;Aval
14310;12318;5387;431891;Amont
14311;12319;5388;449500;Aval
14312;12320;5388;449813;Amont
14313;12321;696;433800;Aval
14314;12322;696;439546;Amont
14315;12323;697;401800;Aval
14316;12324;697;406486;Amont
14317;12325;698;402256;Aval
14318;12326;698;518824;Amont
14319;12327;5389;454832;Aval
14320;12328;5389;455391;Amont
14321;12329;5390;459251;Aval
14322;12330;5390;459821;Amont
14323;12331;5391;467137;Aval
14324;12332;5391;467812;Amont
14325;12333;5392;480025;Aval
14326;12334;5392;480621;Amont
14327;12335;5393;491865;Aval
14328;12336;5393;492454;Amont
14329;12337;5394;513527;Aval
14330;12338;5394;514285;Amont
14331;12339;5395;402256;Aval
14332;12340;5395;402450;Amont
14333;12341;5396;406130;Aval
14334;12342;5396;406486;Amont
14335;12343;5397;412494;Aval
14336;12344;5397;413055;Amont
14337;12345;5398;418945;Aval
14338;12346;5398;419506;Amont
14339;12347;5399;429699;Aval
14340;12348;5399;430226;Amont
14341;12349;5400;438530;Aval
14342;12350;5400;439255;Amont
14343;12351;5401;446393;Aval
14344;12352;5401;446967;Amont
14345;12353;699;421337;Aval
14346;12354;699;499246;Amont
14347;12355;700;402752;Aval
14348;12356;700;421337;Amont
14349;12357;701;402752;Aval
14350;12358;701;421337;Amont
14351;12359;5402;448385;Aval
14352;12360;5402;449206;Amont
14353;12361;5403;462862;Aval
14354;12362;5403;463942;Amont
14355;12363;5404;472940;Aval
14356;12364;5404;473763;Amont
14357;12365;5405;483751;Aval
14358;12366;5405;484559;Amont
14359;12367;5406;490552;Aval
14360;12368;5406;491398;Amont
14361;12369;5407;429192;Aval
14362;12370;5407;430043;Amont
14363;12371;5408;438220;Aval
14364;12372;5408;439180;Amont
14365;12373;5409;402830;Aval
14366;12374;5409;402888;Amont
14367;12375;5410;420947;Aval
14368;12376;5410;421030;Amont
14369;12377;702;421387;Aval
14370;12378;702;501827;Amont
14371;12379;5411;442444;Aval
14372;12380;5411;442878;Amont
14373;12381;5412;451475;Aval
14374;12382;5412;451906;Amont
14375;12383;5413;468567;Aval
14376;12384;5413;468956;Amont
14377;12385;5414;484474;Aval
14378;12386;5414;484888;Amont
14379;12387;704;86593;Aval
14380;12388;704;146244;Amont
14381;12389;705;147980;Aval
14382;12390;705;173570;Amont
14383;12391;706;100;Aval
14384;12392;706;75107;Amont
14385;12393;707;277;Aval
14386;12394;707;75667;Amont
14387;12395;5417;39251;Aval
14388;12396;5417;40046;Amont
14389;12397;5418;75135;Aval
14390;12398;5418;75667;Amont
14391;12399;5419;75096;Aval
14392;12400;5419;75712;Amont
14393;12401;5420;75107;Aval
14394;12402;5420;75740;Amont
14395;12403;5421;108403;Aval
14396;12404;5421;109000;Amont
14397;12405;5422;122318;Aval
14398;12406;5422;123186;Amont
14399;12407;5423;128038;Aval
14400;12408;5423;128795;Amont
14401;12409;5424;157728;Aval
14402;12410;5424;158384;Amont
14403;12411;5425;172760;Aval
14404;12412;5425;173530;Amont
14405;12413;5426;463;Aval
14406;12414;5426;551;Amont
14407;12415;5427;24023;Aval
14408;12416;5427;24079;Amont
14409;12417;5428;39190;Aval
14410;12418;5428;39248;Amont
14411;12419;5429;40574;Aval
14412;12420;5429;40656;Amont
14413;12421;5430;57903;Aval
14414;12422;5430;57952;Amont
14415;12423;5431;73468;Aval
14416;12424;5431;73510;Amont
14417;12425;5432;74611;Aval
14418;12426;5432;74643;Amont
14419;12427;5433;74690;Aval
14420;12428;5433;74816;Amont
14421;12429;5434;74979;Aval
14422;12430;5434;75064;Amont
14423;12431;5435;75834;Aval
14424;12432;5435;75912;Amont
14425;12433;5436;85958;Aval
14426;12434;5436;86018;Amont
14427;12435;5437;172840;Aval
14428;12436;5437;172905;Amont
14429;12437;5438;173065;Aval
14430;12438;5438;173190;Amont
14431;12439;8890;75667;Aval
14432;12440;8890;86593;Amont
14433;12441;8891;75107;Aval
14434;12442;8891;86593;Amont
14435;12443;708;564770;Aval
14436;12444;708;590427;Amont
14437;12445;5439;589995;Aval
14438;12446;5439;590253;Amont
14439;12447;709;546543;Aval
14440;12448;709;643691;Amont
14441;12449;5440;575934;Aval
14442;12450;5440;576562;Amont
14443;12451;5441;607280;Aval
14444;12452;5441;607668;Amont
14445;12453;5442;607215;Aval
14446;12454;5442;607630;Amont
14447;12455;5443;554559;Aval
14448;12456;5443;555124;Amont
14449;12457;5444;564218;Aval
14450;12458;5444;565090;Amont
14451;12459;5445;585426;Aval
14452;12460;5445;586120;Amont
14453;12461;5446;594207;Aval
14454;12462;5446;594755;Amont
14455;12463;5447;627755;Aval
14456;12464;5447;628409;Amont
14457;12465;711;511246;Aval
14458;12466;711;557761;Amont
14459;12467;712;564910;Aval
14460;12468;712;651565;Amont
14461;12469;713;557761;Aval
14462;12470;713;564910;Amont
14463;12471;714;557704;Aval
14464;12472;714;564910;Amont
14465;12473;5448;557195;Aval
14466;12474;5448;557704;Amont
14467;12475;5449;608612;Aval
14468;12476;5449;609129;Amont
14469;12477;5450;625260;Aval
14470;12478;5450;625942;Amont
14471;12479;5451;608690;Aval
14472;12480;5451;609199;Amont
14473;12481;5452;557167;Aval
14474;12482;5452;557565;Amont
14475;12483;5453;540294;Aval
14476;12484;5453;540906;Amont
14477;12485;5454;556874;Aval
14478;12486;5454;557600;Amont
14479;12487;5455;569658;Aval
14480;12488;5455;570369;Amont
14481;12489;5456;556816;Aval
14482;12490;5456;556874;Amont
14483;12491;5457;557704;Aval
14484;12492;5457;557761;Amont
14485;12493;5458;564680;Aval
14486;12494;5458;564758;Amont
14487;12495;5459;557040;Aval
14488;12496;5459;557635;Amont
14489;12497;715;608571;Aval
14490;12498;715;610826;Amont
14491;12499;5460;610185;Aval
14492;12500;5460;610750;Amont
14493;12501;716;625244;Aval
14494;12502;716;643250;Amont
14495;12503;5461;633735;Aval
14496;12504;5461;634286;Amont
14497;12505;717;2634;Aval
14498;12506;717;4890;Amont
14499;12507;5462;2664;Aval
14500;12508;5462;3196;Amont
14501;12509;5463;3848;Aval
14502;12510;5463;4638;Amont
14503;12511;719;-328;Aval
14504;12512;719;406117;Amont
14505;12513;720;-324;Aval
14506;12514;720;406117;Amont
14507;12515;831;448720;Aval
14508;12516;831;449300;Amont
14509;12517;1450;246815;Aval
14510;12518;1450;254530;Amont
14511;12519;1451;2729;Aval
14512;12520;1451;6390;Amont
14513;12521;1452;2723;Aval
14514;12522;1452;6390;Amont
14515;12523;1453;4913;Aval
14516;12524;1453;5164;Amont
14517;12525;5464;255985;Aval
14518;12526;5464;256850;Amont
14519;12527;5465;-264;Aval
14520;12528;5465;279;Amont
14521;12529;5466;235396;Aval
14522;12530;5466;236797;Amont
14523;12531;5467;-112;Aval
14524;12532;5467;495;Amont
14525;12533;5468;235542;Aval
14526;12534;5468;236666;Amont
14527;12535;5469;-112;Aval
14528;12536;5469;409;Amont
14529;12537;5470;-260;Aval
14530;12538;5470;1425;Amont
14531;12539;5471;-393;Aval
14532;12540;5471;1503;Amont
14533;12541;5472;371560;Aval
14534;12542;5472;372578;Amont
14535;12543;5473;451410;Aval
14536;12544;5473;452376;Amont
14537;12545;5474;254530;Aval
14538;12546;5474;255940;Amont
14539;12547;5475;255936;Aval
14540;12548;5475;256715;Amont
14541;12549;5476;345233;Aval
14542;12550;5476;346330;Amont
14543;12551;5477;451405;Aval
14544;12552;5477;452324;Amont
14545;12553;5478;254321;Aval
14546;12554;5478;255936;Amont
14547;12555;5479;40872;Aval
14548;12556;5479;41816;Amont
14549;12557;5480;78427;Aval
14550;12558;5480;79016;Amont
14551;12559;5481;135215;Aval
14552;12560;5481;135932;Amont
14553;12561;5482;255936;Aval
14554;12562;5482;256805;Amont
14555;12563;5483;310880;Aval
14556;12564;5483;311771;Amont
14557;12565;5484;346803;Aval
14558;12566;5484;347980;Amont
14559;12567;5485;41143;Aval
14560;12568;5485;41840;Amont
14561;12569;5486;78023;Aval
14562;12570;5486;78745;Amont
14563;12571;5487;114861;Aval
14564;12572;5487;115848;Amont
14565;12573;5488;135147;Aval
14566;12574;5488;135416;Amont
14567;12575;5489;205664;Aval
14568;12576;5489;206556;Amont
14569;12577;5490;310685;Aval
14570;12578;5490;311702;Amont
14571;12579;5491;346572;Aval
14572;12580;5491;347210;Amont
14573;12581;5492;423360;Aval
14574;12582;5492;425017;Amont
14575;12583;5493;383166;Aval
14576;12584;5493;384505;Amont
14577;12585;5494;-264;Aval
14578;12586;5494;417;Amont
14579;12587;5495;78023;Aval
14580;12588;5495;79173;Amont
14581;12589;5496;135262;Aval
14582;12590;5496;135970;Amont
14583;12591;5497;160537;Aval
14584;12592;5497;161526;Amont
14585;12593;5498;-233;Aval
14586;12594;5498;315;Amont
14587;12595;5499;41267;Aval
14588;12596;5499;41550;Amont
14589;12597;5500;205518;Aval
14590;12598;5500;206665;Amont
14591;12599;5501;255940;Aval
14592;12600;5501;256690;Amont
14593;12601;5502;310649;Aval
14594;12602;5502;311772;Amont
14595;12603;5503;-225;Aval
14596;12604;5503;290;Amont
14597;12605;5504;135153;Aval
14598;12606;5504;136110;Amont
14599;12607;5505;255900;Aval
14600;12608;5505;256675;Amont
14601;12609;5506;-151;Aval
14602;12610;5506;260;Amont
14603;12611;5507;256110;Aval
14604;12612;5507;256493;Amont
14605;12613;5508;-183;Aval
14606;12614;5508;334;Amont
14607;12615;5509;256043;Aval
14608;12616;5509;256520;Amont
14609;12617;5510;255975;Aval
14610;12618;5510;256298;Amont
14611;12619;5511;346732;Aval
14612;12620;5511;348057;Amont
14613;12621;5512;405814;Aval
14614;12622;5512;406606;Amont
14615;12623;5513;256000;Aval
14616;12624;5513;256298;Amont
14617;12625;5514;405787;Aval
14618;12626;5514;406642;Amont
14619;12627;5515;431208;Aval
14620;12628;5515;432139;Amont
14621;12629;5516;404769;Aval
14622;12630;5516;405814;Amont
14623;12631;5517;244330;Aval
14624;12632;5517;246800;Amont
14625;12633;5518;245718;Aval
14626;12634;5518;246815;Amont
14627;12635;5519;431283;Aval
14628;12636;5519;432025;Amont
14629;12637;5520;405832;Aval
14630;12638;5520;406602;Amont
14631;12639;5521;431331;Aval
14632;12640;5521;431895;Amont
14633;12641;5522;260322;Aval
14634;12642;5522;262299;Amont
14635;12643;5523;265370;Aval
14636;12644;5523;267380;Amont
14637;12645;5524;405814;Aval
14638;12646;5524;406029;Amont
14639;12647;5525;-205;Aval
14640;12648;5525;-75;Amont
14641;12649;5526;241;Aval
14642;12650;5526;309;Amont
14643;12651;5527;256;Aval
14644;12652;5527;307;Amont
14645;12653;5528;334;Aval
14646;12654;5528;485;Amont
14647;12655;5529;381;Aval
14648;12656;5529;422;Amont
14649;12657;5530;1355;Aval
14650;12658;5530;1425;Amont
14651;12659;5531;1405;Aval
14652;12660;5531;1450;Amont
14653;12661;5532;1491;Aval
14654;12662;5532;1560;Amont
14655;12663;5533;1583;Aval
14656;12664;5533;1642;Amont
14657;12665;5534;2555;Aval
14658;12666;5534;2638;Amont
14659;12667;5535;2555;Aval
14660;12668;5535;2638;Amont
14661;12669;5536;2667;Aval
14662;12670;5536;2723;Amont
14663;12671;5537;2697;Aval
14664;12672;5537;2784;Amont
14665;12673;5538;3702;Aval
14666;12674;5538;3977;Amont
14667;12675;5539;4700;Aval
14668;12676;5539;4757;Amont
14669;12677;5540;4760;Aval
14670;12678;5540;4950;Amont
14671;12679;5541;5902;Aval
14672;12680;5541;5960;Amont
14673;12681;5542;5973;Aval
14674;12682;5542;6045;Amont
14675;12683;5543;6250;Aval
14676;12684;5543;6308;Amont
14677;12685;5544;17575;Aval
14678;12686;5544;17641;Amont
14679;12687;5545;27854;Aval
14680;12688;5545;27910;Amont
14681;12689;5546;40666;Aval
14682;12690;5546;40797;Amont
14683;12691;5547;41867;Aval
14684;12692;5547;41946;Amont
14685;12693;5548;61318;Aval
14686;12694;5548;61400;Amont
14687;12695;5549;61418;Aval
14688;12696;5549;61500;Amont
14689;12697;5550;77921;Aval
14690;12698;5550;78006;Amont
14691;12699;5551;79226;Aval
14692;12700;5551;79311;Amont
14693;12701;5552;95460;Aval
14694;12702;5552;95510;Amont
14695;12703;5553;107688;Aval
14696;12704;5553;107749;Amont
14697;12705;5554;115848;Aval
14698;12706;5554;115886;Amont
14699;12707;5555;135116;Aval
14700;12708;5555;135153;Amont
14701;12709;5556;136110;Aval
14702;12710;5556;136145;Amont
14703;12711;5557;136110;Aval
14704;12712;5557;136158;Amont
14705;12713;5558;141078;Aval
14706;12714;5558;141169;Amont
14707;12715;5559;141176;Aval
14708;12716;5559;141244;Amont
14709;12717;5560;160438;Aval
14710;12718;5560;160522;Amont
14711;12719;5561;160848;Aval
14712;12720;5561;160893;Amont
14713;12721;5562;161693;Aval
14714;12722;5562;161775;Amont
14715;12723;5563;168275;Aval
14716;12724;5563;168337;Amont
14717;12725;5564;177248;Aval
14718;12726;5564;177305;Amont
14719;12727;5565;186773;Aval
14720;12728;5565;186860;Amont
14721;12729;5566;186896;Aval
14722;12730;5566;186983;Amont
14723;12731;5567;187524;Aval
14724;12732;5567;187585;Amont
14725;12733;5568;205409;Aval
14726;12734;5568;205517;Amont
14727;12735;5569;205642;Aval
14728;12736;5569;205695;Amont
14729;12737;5570;206557;Aval
14730;12738;5570;206638;Amont
14731;12739;5571;206723;Aval
14732;12740;5571;206806;Amont
14733;12741;5572;207022;Aval
14734;12742;5572;207103;Amont
14735;12743;5573;220165;Aval
14736;12744;5573;220247;Amont
14737;12745;5574;220285;Aval
14738;12746;5574;220368;Amont
14739;12747;5575;231710;Aval
14740;12748;5575;231792;Amont
14741;12749;5576;231831;Aval
14742;12750;5576;231913;Amont
14743;12751;5577;235214;Aval
14744;12752;5577;235340;Amont
14745;12753;5578;236482;Aval
14746;12754;5578;236538;Amont
14747;12755;5579;236803;Aval
14748;12756;5579;236888;Amont
14749;12757;5580;242943;Aval
14750;12758;5580;242988;Amont
14751;12759;5581;244181;Aval
14752;12760;5581;244262;Amont
14753;12761;5582;244378;Aval
14754;12762;5582;244459;Amont
14755;12763;5583;245760;Aval
14756;12764;5583;245795;Amont
14757;12765;5584;246677;Aval
14758;12766;5584;246730;Amont
14759;12767;5585;246780;Aval
14760;12768;5585;246902;Amont
14761;12769;5586;246800;Aval
14762;12770;5586;246895;Amont
14763;12771;5587;252400;Aval
14764;12772;5587;252515;Amont
14765;12773;5588;254122;Aval
14766;12774;5588;254205;Amont
14767;12775;5589;254215;Aval
14768;12776;5589;254276;Amont
14769;12777;5590;254499;Aval
14770;12778;5590;254562;Amont
14771;12779;5591;254568;Aval
14772;12780;5591;254641;Amont
14773;12781;5592;255730;Aval
14774;12782;5592;256110;Amont
14775;12783;5593;255720;Aval
14776;12784;5593;255956;Amont
14777;12785;5594;255785;Aval
14778;12786;5594;255980;Amont
14779;12787;5595;255790;Aval
14780;12788;5595;255900;Amont
14781;12789;5596;255730;Aval
14782;12790;5596;255936;Amont
14783;12791;5597;256210;Aval
14784;12792;5597;256275;Amont
14785;12793;5598;256280;Aval
14786;12794;5598;256340;Amont
14787;12795;5599;256690;Aval
14788;12796;5599;256850;Amont
14789;12797;5600;256718;Aval
14790;12798;5600;256843;Amont
14791;12799;5601;269524;Aval
14792;12800;5601;269612;Amont
14793;12801;5602;269902;Aval
14794;12802;5602;269944;Amont
14795;12803;5603;279700;Aval
14796;12804;5603;279756;Amont
14797;12805;5604;310555;Aval
14798;12806;5604;310642;Amont
14799;12807;5605;310791;Aval
14800;12808;5605;310869;Amont
14801;12809;5606;311860;Aval
14802;12810;5606;311951;Amont
14803;12811;5607;326702;Aval
14804;12812;5607;326790;Amont
14805;12813;5608;327670;Aval
14806;12814;5608;327727;Amont
14807;12815;5609;339074;Aval
14808;12816;5609;339157;Amont
14809;12817;5610;339226;Aval
14810;12818;5610;339309;Amont
14811;12819;5611;346572;Aval
14812;12820;5611;346661;Amont
14813;12821;5612;346643;Aval
14814;12822;5612;346693;Amont
14815;12823;5613;348311;Aval
14816;12824;5613;348393;Amont
14817;12825;5614;354836;Aval
14818;12826;5614;354915;Amont
14819;12827;5615;365683;Aval
14820;12828;5615;365766;Amont
14821;12829;5616;365783;Aval
14822;12830;5616;365866;Amont
14823;12831;5617;372066;Aval
14824;12832;5617;372137;Amont
14825;12833;5618;383212;Aval
14826;12834;5618;383270;Amont
14827;12835;5619;383272;Aval
14828;12836;5619;383357;Amont
14829;12837;5620;396616;Aval
14830;12838;5620;396692;Amont
14831;12839;5621;396726;Aval
14832;12840;5621;396847;Amont
14833;12841;5622;403332;Aval
14834;12842;5622;403431;Amont
14835;12843;5623;404705;Aval
14836;12844;5623;404785;Amont
