ID;NOM;TYPE;FREQUENCE;COMPENSATION;POINTS;PAS_REEL;ICC_MIN;N_FUITE_LONG_ARR;CALCUL_CONFORME;I_FUITE_MAX;DIAPHONIE_MAX
5430;z2542C;SEI;2000;P_VARIABLE;7;55;800;320;1;160;320
5431;z2542B;SEI;2600;P_VARIABLE;4;83;800;320;1;160;320
5432;z2540;SEI;2000;P_VARIABLE;3;52;800;320;1;160;320
5433;z2546;SEI;2600;P_VARIABLE;4;92;800;320;1;160;320
5434;z2518C;SEI;2600;P_VARIABLE;4;92;800;320;1;160;320
5435;z2518B;SEI;2000;P_VARIABLE;4;54.33;800;320;1;160;320
5436;z2518A;SEI;2600;P_VARIABLE;7;77.33;800;320;1;160;320
5437;z2524C;SEI;2000;NON;0;0;800;320;1;160;320
5438;z2524B;SEI;2600;P_VARIABLE;9;75.12;800;320;1;160;320
5439;z2524A;SEI;2000;P_VARIABLE;11;60;800;320;1;160;320
5440;z2578;SEI;2600;P_VARIABLE;17;81.12;800;320;1;160;320
5441;z2602;SEI;2000;P_VARIABLE;27;60.76;800;320;1;160;320
5442;z2614D;SEI;2600;P_VARIABLE;12;76.54;800;320;1;160;320
5443;z2614C;SEI;2000;P_VARIABLE;6;59;800;320;1;160;320
5444;z2614B;SEI;2600;P_VARIABLE;4;72.33;800;320;1;160;320
5445;z2614A;SEI;2000;P_VARIABLE;0;0;800;320;1;160;320
5446;z2632E;SEI;2600;P_VARIABLE;4;87.33;800;320;1;160;320
5447;z2632D;SEI;2000;P_VARIABLE;0;0;800;320;1;160;320
5448;z2632C;SEI;2600;P_VARIABLE;4;90.33;800;320;1;160;320
5449;z2632B;SEI;2000;P_VARIABLE;5;61;800;320;1;160;320
5450;z2632A;SEI;2600;P_VARIABLE;7;77.16;800;320;1;160;320
5451;z2644;SEI;2000;P_VARIABLE;33;60.56;800;320;1;160;320
5452;z2612;SEI;2000;P_VARIABLE;3;54;800;320;1;160;320
5453;z2622B;SEI;2600;P_VARIABLE;6;87;800;320;1;160;320
5454;z2622A;SEI;2000;P_VARIABLE;3;55;800;320;1;160;320
5455;z7508B;SEI;2600;P_VARIABLE;10;83;800;320;1;160;320
5456;z7508A;SEI;2000;P_VARIABLE;12;62.18;800;320;1;160;320
5457;z7518B;SEI;2600;P_VARIABLE;17;82.25;800;320;1;160;320
5458;z7518A;SEI;2000;P_VARIABLE;16;60.86;800;320;1;160;320
5459;z7522B;SEI;2600;P_VARIABLE;10;79;800;320;1;160;320
5460;z7522A;SEI;2000;P_VARIABLE;11;61.5;800;320;1;160;320
5461;z1248B;SEI;2000;P_VARIABLE;9;59.12;800;320;1;160;320
5462;z1248A;SEI;2600;P_VARIABLE;16;78.6;800;320;1;160;320
5463;z1252;SEI;2000;P_VARIABLE;31;59;800;320;1;160;320
5464;z1256;SEI;2600;P_VARIABLE;21;80;800;320;1;160;320
5465;z1260;SEI;2000;P_VARIABLE;35;60;800;320;1;160;320
5466;z1264B;SEI;2600;P_VARIABLE;6;79.4;800;320;1;160;320
5467;z1264A;SEI;2000;P_VARIABLE;27;60.53;800;320;1;160;320
5468;z1402B;SEI;2600;P_VARIABLE;10;80.66;800;320;1;160;320
5469;z1402A;SEI;2000;P_VARIABLE;13;59.08;800;320;1;160;320
5470;z1432C;SEI;2600;P_VARIABLE;6;83.4;800;320;1;160;320
5471;z1432B;SEI;2000;P_VARIABLE;6;64.6;800;320;1;160;320
5472;z1432A;SEI;2600;P_VARIABLE;10;79.33;800;320;1;160;320
5473;z1440;SEI;2000;P_VARIABLE;34;60;800;320;1;160;320
5474;z1444;SEI;2600;P_VARIABLE;23;79.4;800;320;1;160;320
5475;z1448;SEI;2000;P_VARIABLE;29;60;800;320;1;160;320
5476;z1452;SEI;2600;P_VARIABLE;22;80.95;800;320;1;160;320
5477;z1456;SEI;2000;P_VARIABLE;30;60;800;320;1;160;320
5478;z1460;SEI;2600;P_VARIABLE;22;81.19;800;320;1;160;320
5479;z1464;SEI;2000;P_VARIABLE;28;60;800;320;1;160;320
5480;z1468;SEI;2600;P_VARIABLE;25;80;800;320;1;160;320
5481;z1472;SEI;2000;P_VARIABLE;28;59.07;800;320;1;160;320
5482;z1476;SEI;2600;P_VARIABLE;18;80.52;800;320;1;160;320
5483;z1480B;SEI;2000;P_VARIABLE;6;58.4;800;320;1;160;320
5484;z1480A;SEI;2600;P_VARIABLE;19;80;800;320;1;160;320
5485;z1484;SEI;2000;P_VARIABLE;25;59.25;800;320;1;160;320
5486;z1502B;SEI;2600;P_VARIABLE;8;75.28;800;320;1;160;320
5487;z1502A;SEI;2000;P_VARIABLE;25;60;800;320;1;160;320
5488;z1514C;SEI;2600;P_VARIABLE;10;75.66;800;320;1;160;320
5489;z1514B;SEI;2000;P_VARIABLE;5;61.25;800;320;1;160;320
5490;z1514A;SEI;2600;P_VARIABLE;6;75.2;800;320;1;160;320
5491;z1532D;SEI;2000;P_VARIABLE;4;64;800;320;1;160;320
5492;z1532C;SEI;2600;P_VARIABLE;6;75.2;800;320;1;160;320
5493;z1532B;SEI;2000;P_VARIABLE;5;61.25;800;320;1;160;320
5494;z1532A;SEI;2600;P_VARIABLE;9;79.12;800;320;1;160;320
5495;z1540;SEI;2000;P_VARIABLE;28;60.77;800;320;1;160;320
5496;z1544;SEI;2600;P_VARIABLE;21;81.65;800;320;1;160;320
5497;z1548;SEI;2000;P_VARIABLE;29;59;800;320;1;160;320
5498;z1552;SEI;2600;P_VARIABLE;21;81.65;800;320;1;160;320
5499;z1556;SEI;2000;P_VARIABLE;28;61.03;800;320;1;160;320
5500;z1560;SEI;2600;P_VARIABLE;22;78.28;800;320;1;160;320
5501;z1564;SEI;2000;P_VARIABLE;30;60;800;320;1;160;320
5502;z1572B;SEI;2600;P_VARIABLE;11;79.1;800;320;1;160;320
5503;z1572A;SEI;2000;P_VARIABLE;13;61.66;800;320;1;160;320
5504;z1602B;SEI;2600;P_VARIABLE;3;89;800;320;1;160;320
5505;z1602A;SEI;2000;P_VARIABLE;26;60;800;320;1;160;320
5506;z1632D;SEI;2600;P_VARIABLE;4;85.33;800;320;1;160;320
5507;z1632C;SEI;2000;P_VARIABLE;6;64.4;800;320;1;160;320
5508;z1632B;SEI;2600;P_VARIABLE;6;86.8;800;320;1;160;320
5509;z1632A;SEI;2000;P_VARIABLE;15;58.64;800;320;1;160;320
5510;z1640B;SEI;2600;P_VARIABLE;5;78;800;320;1;160;320
5511;z1640A;SEI;2000;P_VARIABLE;22;60;800;320;1;160;320
5512;z1644;SEI;2600;P_VARIABLE;16;78.4;800;320;1;160;320
5513;z1648;SEI;2000;P_VARIABLE;26;58.8;800;320;1;160;320
5514;z1652;SEI;2600;P_VARIABLE;18;78.23;800;320;1;160;320
5515;z1656;SEI;2000;P_VARIABLE;21;58.9;800;320;1;160;320
5516;z1664;SEI;2600;P_VARIABLE;30;79.13;800;320;1;160;320
5517;z1668;SEI;2000;P_VARIABLE;34;59.53;800;320;1;160;320
5518;z1672;SEI;2600;P_VARIABLE;17;79.37;800;320;1;160;320
5519;z1676;SEI;2000;P_VARIABLE;20;61.15;800;320;1;160;320
5520;z1680;SEI;2600;P_VARIABLE;16;82.2;800;320;1;160;320
5521;z1748;SEI;2600;P_VARIABLE;20;81;800;320;1;160;320
5522;z1752;SEI;2000;P_VARIABLE;23;61.09;800;320;1;160;320
5523;z1756B;SEI;2600;P_VARIABLE;11;76.8;800;320;1;160;320
5524;z1756A;SEI;2000;P_VARIABLE;8;63.42;800;320;1;160;320
5525;z1760;SEI;2600;P_VARIABLE;19;80;800;320;1;160;320
5526;z1764;SEI;2000;P_VARIABLE;26;60;800;320;1;160;320
5527;z1768;SEI;2600;P_VARIABLE;19;80;800;320;1;160;320
5528;z1772;SEI;2000;P_VARIABLE;26;60;800;320;1;160;320
5529;z1776;SEI;2600;P_VARIABLE;19;77.77;800;320;1;160;320
5530;z1780;SEI;2000;P_VARIABLE;28;60;800;320;1;160;320
5531;z1784;SEI;2600;P_VARIABLE;21;80;800;320;1;160;320
5532;z1788;SEI;2000;P_VARIABLE;30;60;800;320;1;160;320
5533;z1792;SEI;2600;P_VARIABLE;22;80;800;320;1;160;320
5534;z1796;SEI;2000;P_VARIABLE;26;60;800;320;1;160;320
5535;z1802B;SEI;2600;P_VARIABLE;14;80;800;320;1;160;320
5536;z1802A;SEI;2000;P_VARIABLE;8;63.71;800;320;1;160;320
5537;z1832D;SEI;2600;P_VARIABLE;4;71.33;800;320;1;160;320
5538;z1832C;SEI;2000;P_VARIABLE;6;64.4;800;320;1;160;320
5539;z1832B;SEI;2600;P_VARIABLE;5;75.25;800;320;1;160;320
5540;z1832A;SEI;2000;P_VARIABLE;11;60;800;320;1;160;320
5541;z1840;SEI;2600;P_VARIABLE;21;81.65;800;320;1;160;320
5542;z1902;SEI;2000;P_VARIABLE;26;60;800;320;1;160;320
5543;z1932C;SEI;2600;P_VARIABLE;13;83.25;800;320;1;160;320
5544;z1932B;SEI;2000;P_VARIABLE;5;59;800;320;1;160;320
5545;z1932A;SEI;2600;P_VARIABLE;4;89.66;800;320;1;160;320
5546;z1944;SEI;2000;P_VARIABLE;27;60;800;320;1;160;320
5547;z1948;SEI;2600;P_VARIABLE;20;78.15;800;320;1;160;320
5548;z1956;SEI;2000;P_VARIABLE;30;59.31;800;320;1;160;320
5549;z1930;SEI;2600;P_VARIABLE;2;94;800;320;1;160;320
5550;z1940C;SEI;2000;P_VARIABLE;2;74;800;320;1;160;320
5551;z1940B;SEI;2600;P_VARIABLE;2;79;800;320;1;160;320
5552;z1960;SEI;2600;P_VARIABLE;22;80.95;800;320;1;160;320
5553;z1964;SEI;2000;P_VARIABLE;30;59.31;800;320;1;160;320
5554;z1968;SEI;2600;P_VARIABLE;22;80.95;800;320;1;160;320
5555;z1972;SEI;2000;P_VARIABLE;30;59.31;800;320;1;160;320
5556;z1976;SEI;2600;P_VARIABLE;22;80.95;800;320;1;160;320
5557;z1980;SEI;2000;P_VARIABLE;30;59.31;800;320;1;160;320
5558;z2002;SEI;2600;P_VARIABLE;22;80.95;800;320;1;160;320
5559;z2014C;SEI;2000;P_VARIABLE;14;60;800;320;1;160;320
5560;z2014B;SEI;2600;P_VARIABLE;4;74.66;800;320;1;160;320
5561;z2014A;SEI;2000;P_VARIABLE;8;56.57;800;320;1;160;320
5562;z2032D;SEI;2600;P_VARIABLE;3;84;800;320;1;160;320
5563;z2032C;SEI;2000;P_VARIABLE;8;56.57;800;320;1;160;320
5564;z2032B;SEI;2600;P_VARIABLE;4;75;800;320;1;160;320
5565;z2032A;SEI;2000;P_VARIABLE;11;59.2;800;320;1;160;320
5566;z2040;SEI;2600;P_VARIABLE;22;79.09;800;320;1;160;320
5567;z2044;SEI;2000;P_VARIABLE;28;60;800;320;1;160;320
5568;z2048;SEI;2600;P_VARIABLE;22;80.85;800;320;1;160;320
5569;z2052;SEI;2000;P_VARIABLE;30;60;800;320;1;160;320
5570;z2056;SEI;2600;P_VARIABLE;21;80;800;320;1;160;320
5571;z2060;SEI;2000;P_VARIABLE;29;60;800;320;1;160;320
5572;z2064;SEI;2600;P_VARIABLE;22;80.71;800;320;1;160;320
5573;z2068;SEI;2000;P_VARIABLE;28;60;800;320;1;160;320
5574;z2072;SEI;2600;P_VARIABLE;22;80;800;320;1;160;320
5575;z2076;SEI;2000;P_VARIABLE;29;60;800;320;1;160;320
5576;z2102;SEI;2600;P_VARIABLE;22;78.8;800;320;1;160;320
5577;z2132C;SEI;2000;P_VARIABLE;13;58.33;800;320;1;160;320
5578;z2132B;SEI;2600;P_VARIABLE;9;76.37;800;320;1;160;320
5579;z2132A;SEI;2000;P_VARIABLE;4;58;800;320;1;160;320
5580;z2140;SEI;2600;P_VARIABLE;23;78.45;800;320;1;160;320
5581;z2144;SEI;2000;P_VARIABLE;30;60.68;800;320;1;160;320
5582;z2148;SEI;2600;P_VARIABLE;23;80;800;320;1;160;320
5583;z2152;SEI;2000;P_VARIABLE;31;60;800;320;1;160;320
5584;z2156;SEI;2600;P_VARIABLE;22;81.19;800;320;1;160;320
5585;z2160;SEI;2000;P_VARIABLE;31;59;800;320;1;160;320
5586;z2164;SEI;2600;P_VARIABLE;23;80;800;320;1;160;320
5587;z2168;SEI;2000;P_VARIABLE;31;59;800;320;1;160;320
5588;z2176;SEI;2600;P_VARIABLE;23;80;800;320;1;160;320
5589;z2180;SEI;2000;P_VARIABLE;30;60;800;320;1;160;320
5590;z2244;SEI;2600;P_VARIABLE;27;80;800;320;1;160;320
5591;z2248;SEI;2000;P_VARIABLE;24;60.95;800;320;1;160;320
5592;z2252B;SEI;2600;P_VARIABLE;5;86.75;800;320;1;160;320
5593;z2252A;SEI;2000;P_VARIABLE;18;61.05;800;320;1;160;320
5594;z2256;SEI;2600;P_VARIABLE;19;78.88;800;320;1;160;320
5595;z2260;SEI;2000;P_VARIABLE;21;60.5;800;320;1;160;320
5596;z2264;SEI;2600;P_VARIABLE;17;80.93;800;320;1;160;320
5597;z2268;SEI;2000;P_VARIABLE;31;59;800;320;1;160;320
5598;z2272;SEI;2600;P_VARIABLE;23;80;800;320;1;160;320
5599;z2302;SEI;2000;P_VARIABLE;35;59.26;800;320;1;160;320
5600;z2332D;SEI;2600;P_VARIABLE;8;80.85;800;320;1;160;320
5601;z2332C;SEI;2000;P_VARIABLE;12;61;800;320;1;160;320
5602;z2332B;SEI;2600;P_VARIABLE;0;0;800;320;1;160;320
5603;z2332A;SEI;2000;P_VARIABLE;5;64.25;800;320;1;160;320
5604;z2340;SEI;2600;P_VARIABLE;22;81.85;800;320;1;160;320
5605;z2344;SEI;2000;P_VARIABLE;40;59.3;800;320;1;160;320
5606;z2332E;SEI;2600;P_VARIABLE;2;74;800;320;1;160;320
5607;z2348;SEI;2600;P_VARIABLE;18;79.35;800;320;1;160;320
5608;z2352;SEI;2000;P_VARIABLE;30;60;800;320;1;160;320
5609;z2356;SEI;2600;P_VARIABLE;18;82;800;320;1;160;320
5610;z2360;SEI;2000;P_VARIABLE;26;60.64;800;320;1;160;320
5611;z2364;SEI;2600;P_VARIABLE;20;78.89;800;320;1;160;320
5612;z2368;SEI;2000;P_VARIABLE;28;60;800;320;1;160;320
5613;z2372;SEI;2600;P_VARIABLE;21;80;800;320;1;160;320
5614;z2376;SEI;2000;P_VARIABLE;28;60;800;320;1;160;320
5615;z2380;SEI;2600;P_VARIABLE;21;80;800;320;1;160;320
5616;z2384;SEI;2000;P_VARIABLE;30;59.17;800;320;1;160;320
5617;z2388;SEI;2600;P_VARIABLE;19;81.05;800;320;1;160;320
5618;z2392;SEI;2000;P_VARIABLE;34;59.12;800;320;1;160;320
5619;z2402;SEI;2600;P_VARIABLE;24;80;800;320;1;160;320
5620;z2432D;SEI;2000;P_VARIABLE;11;57.1;800;320;1;160;320
5621;z2432C;SEI;2600;P_VARIABLE;5;75.5;800;320;1;160;320
5622;z2432B;SEI;2000;P_VARIABLE;6;62;800;320;1;160;320
5623;z2432A;SEI;2600;P_VARIABLE;0;0;800;320;1;160;320
5624;z2440;SEI;2000;P_VARIABLE;25;60.91;800;320;1;160;320
5625;z2648;SEI;2600;P_VARIABLE;19;80.5;800;320;1;160;320
5626;z2652;SEI;2000;P_VARIABLE;28;60.7;800;320;1;160;320
5627;z2656;SEI;2600;P_VARIABLE;20;81.68;800;320;1;160;320
5628;z2660;SEI;2000;P_VARIABLE;29;60;800;320;1;160;320
5629;z2664;SEI;2600;P_VARIABLE;18;80.58;800;320;1;160;320
5630;z2668;SEI;2000;P_VARIABLE;22;60;800;320;1;160;320
5631;z2672;SEI;2600;P_VARIABLE;21;81.3;800;320;1;160;320
5633;z2762C;SEI;2600;P_VARIABLE;7;80;800;320;1;160;320
5641;z3393;ITE;3;NON;0;0;0;0;1;0;0
5643;z3391;ITE;3;NON;0;0;0;0;1;0;0
5644;z3347;ITE;3;NON;0;0;0;0;1;0;0
5645;z3341;ITE;3;NON;0;0;0;0;1;0;0
5646;z3358;ITE;3;NON;0;0;0;0;1;0;0
5648;z3362;ITE;3;NON;0;0;0;0;1;0;0
5649;z3364;ITE;3;NON;0;0;0;0;1;0;0
5653;z5350;NC;0;NON;0;0;0;0;1;0;0
5654;z1735B;ITE;3;NON;0;0;0;0;1;0;0
5655;z1735C;ITE;3;NON;0;0;0;0;1;0;0
5656;z5104;ITE;3;NON;0;0;0;0;1;0;0
5657;z7617A;SEI;1700;P_VARIABLE;7;63.5;800;320;1;160;320
5658;z7617B;SEI;2300;P_VARIABLE;5;78.25;800;320;1;160;320
5659;z7632F;TVM430;2600;P_VARIABLE;4;77;800;320;1;160;320
5660;z7632E;TVM430;2000;P_VARIABLE;7;57.5;800;320;1;160;320
5661;z7632D;TVM430;2600;P_VARIABLE;2;66.7;800;320;1;160;320
5662;z7548F;SEI;2300;P_VARIABLE;2;91;800;320;1;160;320
5663;zA169/1;SEI;2600;P_VARIABLE;7;74.37;800;320;1;160;320
5664;zA169/2;SEI;2000;P_VARIABLE;23;59.34;800;320;1;160;320
5665;zA188;SEI;2600;P_VARIABLE;24;80.41;800;320;1;160;320
5666;zA208;SEI;2000;P_VARIABLE;29;60.01;800;320;1;160;320
5667;zA225;SEI;2600;P_VARIABLE;20;79.07;800;320;1;160;320
5668;zA241;SEI;2000;P_VARIABLE;26;59.46;800;320;1;160;320
5669;zA257;SEI;2600;P_VARIABLE;21;79.82;800;320;1;160;320
5670;zA274;SEI;2000;P_VARIABLE;28;59.3;800;320;1;160;320
5671;zA291;SEI;2600;P_VARIABLE;22;81.02;800;320;1;160;320
5672;zA309;SEI;2000;P_VARIABLE;29;60.76;800;320;1;160;320
5673;zA327;SEI;2600;P_VARIABLE;22;78.6;800;320;1;160;320
5674;zA344;SEI;2000;P_VARIABLE;29;59.12;800;320;1;160;320
5675;zA361;SEI;2600;P_VARIABLE;20;80.6;800;320;1;160;320
5676;zA378;SEI;2000;P_VARIABLE;26;58.9;800;320;1;160;320
5677;zA393;SEI;2600;P_VARIABLE;19;77.91;800;320;1;160;320
5678;zA444;SEI;2000;P_VARIABLE;26;61.06;800;320;1;160;320
5679;zA460;SEI;2600;P_VARIABLE;21;78.07;800;320;1;160;320
5680;zA476;SEI;2000;P_VARIABLE;28;60.38;800;320;1;160;320
5681;zA493;SEI;2600;P_VARIABLE;22;78.59;800;320;1;160;320
5682;zA511;SEI;2000;P_VARIABLE;27;60.02;800;320;1;160;320
5683;zA527;SEI;2600;P_VARIABLE;21;78.52;800;320;1;160;320
5684;zA544;SEI;2000;P_VARIABLE;27;60.4;800;320;1;160;320
5685;zA560;SEI;2600;P_VARIABLE;21;81.52;800;320;1;160;320
5686;zA578;SEI;2000;P_VARIABLE;28;58.9;800;320;1;160;320
5687;zA594;SEI;2600;P_VARIABLE;20;80.6;800;320;1;160;320
5688;zA630-1;SEI;2000;P_VARIABLE;10;62.91;800;320;1;160;320
5689;zA630-2;SEI;2600;P_VARIABLE;18;80.2;800;320;1;160;320
5690;zA652;SEI;2000;P_VARIABLE;28;60.72;800;320;1;160;320
5691;zA669;SEI;2600;P_VARIABLE;20;79.6;800;320;1;160;320
5692;zA685;SEI;2000;P_VARIABLE;29;59.05;800;320;1;160;320
5693;zA702;SEI;2600;P_VARIABLE;22;80.49;800;320;1;160;320
5694;zA720;SEI;2000;P_VARIABLE;32;59.27;800;320;1;160;320
5695;zA778;SEI;2000;P_VARIABLE;29;60.76;800;320;1;160;320
5696;zA796;SEI;2600;P_VARIABLE;22;79.97;800;320;1;160;320
5697;zA814;SEI;2000;P_VARIABLE;29;60.4;800;320;1;160;320
5698;zA832;SEI;2600;P_VARIABLE;23;80.06;800;320;1;160;320
5699;zA850;SEI;2000;P_VARIABLE;38;59.57;800;320;1;160;320
5700;zB189/1;SEI;1700;P_VARIABLE;23;60.15;800;320;1;160;320
5701;zB189/2;SEI;2300;P_VARIABLE;7;74.37;800;320;1;160;320
5702;zB208;SEI;2300;P_VARIABLE;24;79.63;800;320;1;160;320
5703;zB227;SEI;1700;P_VARIABLE;31;59.75;800;320;1;160;320
5704;zB243;SEI;2300;P_VARIABLE;20;79.02;800;320;1;160;320
5705;zB259;SEI;1700;P_VARIABLE;27;59.44;800;320;1;160;320
5706;zB275;SEI;2300;P_VARIABLE;20;78.07;800;320;1;160;320
5707;zB290;SEI;1700;P_VARIABLE;25;61.22;800;320;1;160;320
5708;zB306;SEI;2300;P_VARIABLE;19;80.63;800;320;1;160;320
5709;zB321;SEI;1700;P_VARIABLE;25;59.35;800;320;1;160;320
5710;zB337;SEI;2300;P_VARIABLE;21;78.02;800;320;1;160;320
5711;zB353;SEI;1700;P_VARIABLE;26;61.1;800;320;1;160;320
5712;zB368;SEI;2300;P_VARIABLE;18;79.38;800;320;1;160;320
5713;zB385;SEI;1700;P_VARIABLE;29;59.3;800;320;1;160;320
5714;zB404;SEI;2300;P_VARIABLE;22;81.73;800;320;1;160;320
5715;zB466;SEI;2300;P_VARIABLE;20;79.5;800;320;1;160;320
5716;zB481;SEI;1700;P_VARIABLE;26;59.58;800;320;1;160;320
5717;zB498;SEI;2300;P_VARIABLE;20;80.86;800;320;1;160;320
5718;zB515;SEI;1700;P_VARIABLE;29;60.3;800;320;1;160;320
5719;zB531;SEI;2300;P_VARIABLE;19;81.3;800;320;1;160;320
5720;zB549;SEI;1700;P_VARIABLE;30;58.98;800;320;1;160;320
5721;zB565;SEI;2300;P_VARIABLE;19;80.58;800;320;1;160;320
5722;zB581;SEI;1700;P_VARIABLE;26;61.18;800;320;1;160;320
5723;zB597;SEI;2300;P_VARIABLE;20;79.23;800;320;1;160;320
5724;zB648;SEI;1700;P_VARIABLE;25;60.31;800;320;1;160;320
5725;zB662;SEI;2300;P_VARIABLE;18;80.73;800;320;1;160;320
5726;zB679;SEI;1700;P_VARIABLE;27;59.25;800;320;1;160;320
5727;zB695;SEI;2300;P_VARIABLE;20;80.18;800;320;1;160;320
5728;zB711;SEI;1700;P_VARIABLE;27;60.32;800;320;1;160;320
5729;zB727;SEI;2300;P_VARIABLE;19;79.07;800;320;1;160;320
5730;zB742;SEI;1700;P_VARIABLE;26;59.25;800;320;1;160;320
5731;zB779;SEI;1700;P_VARIABLE;31;60;800;320;1;160;320
5732;zB796;SEI;2300;P_VARIABLE;22;80.05;800;320;1;160;320
5733;zB814;SEI;1700;P_VARIABLE;29;60.69;800;320;1;160;320
5734;zB832;SEI;2300;P_VARIABLE;22;79.59;800;320;1;160;320
5735;zB851;SEI;1700;P_VARIABLE;31;59.38;800;320;1;160;320
5736;zCD1;SEI;2600;P_VARIABLE;6;79;800;320;1;160;320
5737;zCD2;SEI;2000;P_VARIABLE;12;59.45;800;320;1;160;320
5738;zCD3;SEI;2600;P_VARIABLE;4;71.33;800;320;1;160;320
5739;zCD4;SEI;2000;P_VARIABLE;8;61.74;800;320;1;160;320
5740;zCE1;SEI;2000;P_VARIABLE;11;61.62;800;320;1;160;320
5741;zCE2;SEI;2600;P_VARIABLE;4;75.67;800;320;1;160;320
5742;zCE3;SEI;2000;P_VARIABLE;9;60.38;800;320;1;160;320
5743;zCE4;SEI;2600;P_VARIABLE;4;79;800;320;1;160;320
5744;zCF1;SEI;2000;P_VARIABLE;4;64.07;800;320;1;160;320
5745;zCF2;SEI;2600;P_VARIABLE;4;80.33;800;320;1;160;320
5746;zCF3;SEI;2000;P_VARIABLE;19;58.52;800;320;1;160;320
5747;zDD;SEI;2300;P_VARIABLE;28;80.89;800;320;1;160;320
5748;zDF1;SEI;2600;P_VARIABLE;14;79.1;800;320;1;160;320
5749;zDF2;SEI;2000;P_VARIABLE;5;65.25;800;320;1;160;320
5750;zDF3;SEI;2600;P_VARIABLE;3;83.07;800;320;1;160;320
5751;zEF;SEI;2300;P_VARIABLE;19;79.8;800;320;1;160;320
5752;zFF1;SEI;1700;P_VARIABLE;9;57.77;800;320;1;160;320
5753;zFF2;SEI;2300;P_VARIABLE;7;84.5;800;320;1;160;320
5754;zFF3;SEI;1700;P_VARIABLE;6;60.44;800;320;1;160;320
5755;zKD1;SEI;2300;P_VARIABLE;8;78.31;800;320;1;160;320
5756;zKD2;SEI;1700;P_VARIABLE;5;65.75;800;320;1;160;320
5757;zKD3;SEI;2300;P_VARIABLE;9;81.65;800;320;1;160;320
5758;zKE1;SEI;2300;P_VARIABLE;3;88.07;800;320;1;160;320
5759;zKE2;SEI;1700;P_VARIABLE;9;59.63;800;320;1;160;320
5760;zKE3;SEI;2300;P_VARIABLE;5;88;800;320;1;160;320
5761;zKE4;SEI;1700;P_VARIABLE;0;0;800;320;1;160;320
5762;zKE5;SEI;2300;P_VARIABLE;4;78.73;800;320;1;160;320
5763;zKF1;SEI;1700;P_VARIABLE;6;58.64;800;320;1;160;320
5764;zKF2;SEI;2300;P_VARIABLE;8;85;800;320;1;160;320
5765;zKF3;SEI;1700;P_VARIABLE;7;58.53;800;320;1;160;320
5766;zRE;SEI;1700;P_VARIABLE;27;61.02;800;320;1;160;320
5767;zSD;SEI;2600;P_VARIABLE;22;81.68;800;320;1;160;320
5768;z4503E;TVM300;1700;P_CONSTANT;0;80;500;200;1;100;200
5769;z120B;UM71;2600;P_CONSTANT;9;100;500;0;1;100;200
5770;z120A;ITE;3;NON;0;0;0;0;1;0;0
5771;z142;ITE;3;NON;0;0;0;0;1;0;0
5772;z144B;TVM300;2000;P_CONSTANT;0;0;500;200;1;100;200
5773;z144A;SEI;1700;P_VARIABLE;3;33;800;320;1;160;320
5774;z1132A;ITE;3;NON;0;0;0;0;1;0;0
5775;z1132B;ITE;3;NON;0;0;0;0;1;0;0
5776;z1132C;ITE;3;NON;0;0;0;0;1;0;0
5777;z1132D;ITE;3;NON;0;0;0;0;1;0;0
5778;z1132E;ITE;3;NON;0;0;0;0;1;0;0
5779;z1104A;ITE;3;NON;0;0;0;0;1;0;0
5780;z1104B;ITE;3;NON;0;0;0;0;1;0;0
5781;z1104C;ITE;3;NON;0;0;0;0;1;0;0
5782;z1104D;ITE;3;NON;0;0;0;0;1;0;0
5783;z458;UM71;2600;P_CONSTANT;10;100;500;0;1;100;200
5784;z456;UM71;2000;P_CONSTANT;10;100;500;0;1;100;200
5785;z454;UM71;2600;P_CONSTANT;8;100;500;0;1;100;200
5786;z452A;UM71;2000;P_CONSTANT;7;100;500;0;1;100;200
5787;z452B;UM71;2600;P_CONSTANT;6;100;500;0;1;100;200
5788;z432;UM71;2000;P_CONSTANT;7;100;500;0;1;100;200
5789;z430;ITE;3;NON;0;0;0;0;1;0;0
5790;z428;ITE;3;NON;0;0;0;0;1;0;0
5791;z424;ITE;3;NON;0;0;0;0;1;0;0
5792;z422;ITE;3;NON;0;0;0;0;1;0;0
5793;z368A;ITE;3;NON;0;0;0;0;1;0;0
5794;z368B;ITE;3;NON;0;0;0;0;1;0;0
5795;z1113C;ITE;3;NON;0;0;0;0;1;0;0
5796;z1113B;ITE;3;NON;0;0;0;0;1;0;0
5797;z1113A;ITE;3;NON;0;0;0;0;1;0;0
5798;z1103E;ITE;3;NON;0;0;0;0;1;0;0
5799;z1103D;ITE;3;NON;0;0;0;0;1;0;0
5800;z1103C;ITE;3;NON;0;0;0;0;1;0;0
5801;z1103B;ITE;3;NON;0;0;0;0;1;0;0
5802;z1127;ITE;3;NON;0;0;0;0;1;0;0
5803;z1115C;ITE;3;NON;0;0;0;0;1;0;0
5804;z1115B;ITE;3;NON;0;0;0;0;1;0;0
5805;z1110A;ITE;3;NON;0;0;0;0;1;0;0
5806;z1132G;ITE;3;NON;0;0;0;0;1;0;0
5807;z1132F;ITE;3;NON;0;0;0;0;1;0;0
5808;z1103A;ITE;3;NON;0;0;0;0;1;0;0
5809;z457;UM71;2300;P_CONSTANT;10;100;500;0;1;100;200
