ID;JOINT;CIRCUIT;PRINCIPAL;DB;EMETTEUR;DEMI_PAS
932;574;455;True;True;True;56
933;577;455;True;True;True;56
934;577;456;True;True;True;59.5
935;578;456;True;True;True;59.5
936;576;457;True;True;True;70
937;579;457;True;True;True;70
938;579;458;True;True;True;69.5
939;580;458;True;True;True;69.5
940;578;459;True;True;True;79.5
941;581;459;True;True;True;79.5
942;580;460;True;True;True;50
943;69;460;True;True;True;50
944;581;461;True;True;True;79
945;582;461;True;True;True;79
946;582;462;True;True;True;74
947;71;462;True;True;True;74
948;583;463;True;True;True;55
949;584;463;True;True;True;55
950;585;464;True;True;True;43.5
951;586;464;True;True;True;43.5
952;587;465;True;True;True;86.5
953;585;465;True;True;True;86.5
954;584;466;True;True;True;57
955;588;466;True;True;True;57
956;589;467;True;True;True;71
957;590;467;True;True;True;71
958;586;468;True;True;True;63.5
959;589;468;True;True;True;63.5
960;588;469;True;True;True;40.5
961;591;469;True;True;True;40.5
962;591;470;True;True;True;40.5
963;592;470;True;True;True;40.5
964;593;471;True;True;True;40.5
965;594;471;True;True;True;40.5
966;590;472;True;True;True;40.5
967;593;472;True;True;True;40.5
968;592;473;True;True;True;53
969;595;473;True;True;True;53
970;595;474;True;True;True;77
971;73;474;True;True;True;77
972;596;475;True;True;True;80
973;597;475;True;True;True;80
974;594;476;True;True;True;60.5
975;596;476;True;True;True;60.5
976;598;477;True;True;True;89
977;599;477;True;True;True;89
978;597;478;True;True;True;89.5
979;598;478;True;True;True;89.5
980;600;479;True;True;True;63
981;601;479;True;True;True;63
982;599;480;True;True;True;56
983;600;480;True;True;True;56
984;602;481;True;True;True;42.5
985;75;481;True;True;True;42.5
986;603;482;True;True;True;71.5
987;77;482;True;True;True;71.5
988;601;483;True;True;True;47.5
989;603;483;True;True;True;47.5
990;604;484;True;True;True;51
991;605;484;True;True;True;51
992;605;485;True;True;True;40
993;606;485;True;True;True;40
994;607;486;True;True;True;40
995;608;486;True;True;True;40
996;609;487;True;True;True;51
997;607;487;True;True;True;51
998;606;488;True;True;True;66
999;610;488;True;True;True;96
1000;610;489;True;True;True;42
1001;611;489;True;True;True;75
1002;608;490;True;True;True;65
1003;612;490;True;True;True;95
1004;611;491;True;True;True;75.5
1005;613;491;True;True;True;75.5
1006;613;492;True;True;True;75
1007;614;492;True;True;True;75
1008;615;493;True;True;True;75.5
1009;616;493;True;True;True;75.5
1010;612;494;True;True;True;44
1011;615;494;True;True;True;76
1012;614;495;True;True;True;44
1013;617;495;True;True;True;44
1014;618;496;True;True;True;44
1015;619;496;True;True;True;44
1016;616;497;True;True;True;75
1017;618;497;True;True;True;75
1018;617;498;True;True;True;54.5
1019;620;498;True;True;True;54.5
1020;620;499;True;True;True;57.5
1021;621;499;True;True;True;57.5
1022;621;500;True;True;True;79
1023;622;500;True;True;True;79
1024;623;501;True;True;True;57.5
1025;624;501;True;True;True;57.5
1026;619;502;True;True;True;54.5
1027;623;502;True;True;True;54.5
1028;624;503;True;True;True;79
1029;625;503;True;True;True;79
1030;622;504;True;True;True;40.5
1031;626;504;True;True;True;40.5
1032;626;505;True;True;True;54.5
1033;627;505;True;True;True;54.5
1034;625;506;True;True;True;80
1035;628;506;True;True;True;80
1036;627;507;True;True;True;56
1037;81;507;True;True;True;56
1038;629;508;True;True;True;65
1039;84;508;True;True;True;65
1040;628;509;True;True;True;65
1041;629;509;True;True;True;65
1042;630;510;True;True;True;62.5
1043;631;510;True;True;True;62.5
1044;631;511;True;True;True;61
1045;632;511;True;True;True;61
1046;633;512;True;True;True;62.5
1047;634;512;True;True;True;62.5
1048;632;513;True;True;True;71
1049;635;513;True;True;True;71
1050;635;514;True;True;True;88.5
1051;636;514;True;True;True;88.5
1052;634;515;True;True;True;42
1053;637;515;True;True;True;42
1054;636;516;True;True;True;67
1055;638;516;True;True;True;67
1056;638;517;True;True;True;68.5
1057;639;517;True;True;True;68.5
1058;637;518;True;True;True;71
1059;640;518;True;True;True;71
1060;640;519;True;True;True;57.5
1061;641;519;True;True;True;57.5
1062;639;520;True;True;True;71.5
1063;642;520;True;True;True;71.5
1064;641;521;True;True;True;74.5
1065;643;521;True;True;True;76
1066;642;522;True;True;True;66
1067;644;522;True;True;True;66
1068;644;523;True;True;True;76
1069;645;523;True;True;True;76
1070;645;524;True;True;True;41
1071;646;524;True;True;True;41
1072;647;525;True;True;True;76
1073;648;525;True;True;True;76
1074;643;526;True;True;True;66
1075;647;526;True;True;True;66
1076;648;527;True;True;True;42.5
1077;649;527;True;True;True;42.5
1078;646;528;True;True;True;75.5
1079;650;528;True;True;True;75.5
1080;649;529;True;True;True;74
1081;651;529;True;True;True;74
1082;650;530;True;True;True;87.5
1083;86;530;True;True;True;87.5
1084;651;531;True;True;True;87.5
1085;88;531;True;True;True;87.5
1086;652;532;True;True;True;42.5
1087;653;532;True;True;True;42.5
1088;654;533;True;True;True;59.5
1089;655;533;True;True;True;59.5
1090;653;534;True;True;True;76.5
1091;656;534;True;True;True;76.5
1092;655;535;True;True;True;61.5
1093;657;535;True;True;True;61.5
1094;656;536;True;True;True;47
1095;90;536;True;True;True;47
1096;658;537;True;True;True;83.5
1097;92;537;True;True;True;83.5
1098;657;538;True;True;True;83
1099;658;538;True;True;True;83
1100;659;539;True;True;True;83
1101;660;539;True;True;True;83
1102;660;540;True;True;True;42
1103;661;540;True;True;True;42
1104;662;541;True;True;True;83.5
1105;663;541;True;True;True;83.5
1106;661;542;True;True;True;63.5
1107;664;542;True;True;True;63.5
1108;665;543;True;True;True;45.5
1109;666;543;True;True;True;45.5
1110;663;544;True;True;True;42
1111;665;544;True;True;True;42
1112;664;545;True;True;True;72.5
1113;667;545;True;True;True;72.5
1114;667;546;True;True;True;56.5
1115;668;546;True;True;True;56.5
1116;666;547;True;True;True;40.5
1117;669;547;True;True;True;40.5
1118;669;548;True;True;True;56.5
1119;670;548;True;True;True;56.5
1120;668;549;True;True;True;85.5
1121;671;549;True;True;True;85.5
1122;671;550;True;True;True;57
1123;672;550;True;True;True;57
1124;670;551;True;True;True;89
1125;673;551;True;True;True;89
1126;672;552;True;True;True;62
1127;674;552;True;True;True;62
1128;675;553;True;True;True;57
1129;676;553;True;True;True;57
1130;673;554;True;True;True;53.5
1131;675;554;True;True;True;53.5
1132;676;555;True;True;True;39
1133;677;555;True;True;True;39
1134;674;556;True;True;True;83.5
1135;94;556;True;True;True;83.5
1136;677;557;True;True;True;87
1137;96;557;True;True;True;87
1138;678;558;True;True;True;81.5
1139;100;558;True;True;True;81.5
1140;679;559;True;True;True;62.5
1141;102;559;True;True;True;62.5
1142;680;560;True;True;True;81.5
1143;104;560;True;True;True;81.5
1144;681;561;True;True;True;56
1145;682;561;True;True;True;56
1146;682;562;True;True;True;42
1147;683;562;True;True;True;42
1148;684;563;True;True;True;84.5
1149;685;563;True;True;True;84.5
1150;685;564;True;True;True;56
1151;686;564;True;True;True;56
1152;683;565;True;True;True;57.5
1153;687;565;True;True;True;57.5
1154;687;566;True;True;True;77
1155;688;566;True;True;True;77
1156;686;567;True;True;True;59.5
1157;689;567;True;True;True;59.5
1158;688;568;True;True;True;56
1159;690;568;True;True;True;56
1160;690;569;True;True;True;53
1161;691;569;True;True;True;53
1162;689;570;True;True;True;43
1163;692;570;True;True;True;43
1164;691;571;True;True;True;88
1165;693;571;True;True;True;88
1166;693;572;True;True;True;57.5
1167;694;572;True;True;True;57.5
1168;695;573;True;True;True;88
1169;696;573;True;True;True;88
1170;692;574;True;True;True;53
1171;695;574;True;True;True;53
1172;694;575;True;True;True;54
1173;106;575;True;True;True;54
1174;697;576;True;True;True;76.5
1175;698;576;True;True;True;76.5
1176;696;577;True;True;True;79.5
1177;697;577;True;True;True;79.5
1178;699;578;True;True;True;73
1179;700;578;True;True;True;73
1180;701;579;True;True;True;56
1181;702;579;True;True;True;56
1182;700;580;True;True;True;41
1183;703;580;True;True;True;41
1184;702;581;True;True;True;46
1185;704;581;True;True;True;46
1186;703;582;True;True;True;67.5
1187;705;582;True;True;True;67.5
1188;704;583;True;True;True;56.5
1189;706;583;True;True;True;56.5
1190;707;584;True;True;True;44
1191;708;584;True;True;True;44
1192;705;585;True;True;True;58
1193;707;585;True;True;True;58
1194;709;586;True;True;True;70
1195;710;586;True;True;True;70
1196;708;587;True;True;True;51.5
1197;709;587;True;True;True;51.5
1198;711;588;True;True;True;85
1199;712;588;True;True;True;85
1200;713;589;True;True;True;90
1201;714;589;True;True;True;90
1202;710;590;True;True;True;41.5
1203;713;590;True;True;True;41.5
1204;712;591;True;True;True;60
1205;715;591;True;True;True;60
1206;715;592;True;True;True;73.5
1207;716;592;True;True;True;73.5
1208;714;593;True;True;True;77.5
1209;717;593;True;True;True;77.5
1210;717;594;True;True;True;41.5
1211;718;594;True;True;True;41.5
1212;718;595;True;True;True;90
1213;719;595;True;True;True;90
1214;720;596;True;True;True;40.5
1215;721;596;True;True;True;40.5
1216;722;597;True;True;True;40
1217;720;597;True;True;True;40
1218;723;598;True;True;True;52
1219;724;598;True;True;True;52
1220;724;599;True;True;True;40
1221;725;599;True;True;True;40
1222;725;600;True;True;True;76
1223;726;600;True;True;True;76
1224;726;601;True;True;True;83.5
1225;727;601;True;True;True;83.5
1226;728;602;True;True;True;55
1227;729;602;True;True;True;55
1228;721;603;True;True;True;90
1229;728;603;True;True;True;90
1230;727;604;True;True;True;86.5
1231;730;604;True;True;True;86.5
1232;730;605;True;True;True;85
1233;731;605;True;True;True;85
1234;732;606;True;True;True;55
1235;733;606;True;True;True;55
1236;733;607;True;True;True;51
1237;734;607;True;True;True;51
1238;731;608;True;True;True;61
1239;735;608;True;True;True;61
1240;735;609;True;True;True;62
1241;736;609;True;True;True;62
1242;734;610;True;True;True;45
1243;737;610;True;True;True;45
1244;736;611;True;True;True;52.5
1245;738;611;True;True;True;52.5
1246;739;612;True;True;True;84.5
1247;740;612;True;True;True;84.5
1248;737;613;True;True;True;82.5
1249;739;613;True;True;True;82.5
1250;738;614;True;True;True;82.5
1251;741;614;True;True;True;82.5
1252;742;615;True;True;True;78.5
1253;743;615;True;True;True;78.5
1254;744;616;True;True;True;89
1255;745;616;True;True;True;89
1256;746;617;True;True;True;88.5
1257;747;617;True;True;True;88.5
1258;748;618;True;True;True;53.5
1259;749;618;True;True;True;53.5
1260;745;619;True;True;True;44
1261;750;619;True;True;True;44
1262;751;620;True;True;True;77
1263;752;620;True;True;True;77
1264;750;621;True;True;True;77
1265;753;621;True;True;True;77
1266;752;622;True;True;True;48
1267;754;622;True;True;True;48
1268;753;623;True;True;True;71
1269;755;623;True;True;True;71
1270;754;624;True;True;True;57
1271;756;624;True;True;True;57
1272;755;625;True;True;True;72
1273;757;625;True;True;True;72
1274;757;626;True;True;True;58
1275;758;626;True;True;True;58
1276;758;627;True;True;True;59.5
1277;759;627;True;True;True;59.5
1278;760;628;True;True;True;49.5
1279;761;628;True;True;True;49.5
1280;761;629;True;True;True;62.5
1281;762;629;True;True;True;62.5
1282;759;630;True;True;True;68.5
1283;763;630;True;True;True;68.5
1284;763;631;True;True;True;63.5
1285;764;631;True;True;True;63.5
1286;765;632;True;True;True;84
1287;766;632;True;True;True;84
1288;762;633;True;True;True;68.5
1289;765;633;True;True;True;68.5
1290;764;634;True;True;True;85
1291;767;634;True;True;True;85
1292;767;635;True;True;True;53
1293;768;635;True;True;True;53
1294;769;636;True;True;True;85
1295;770;636;True;True;True;85
1296;766;637;True;True;True;69.5
1297;769;637;True;True;True;69.5
1298;768;638;True;True;True;60.5
1299;771;638;True;True;True;60.5
1300;770;639;True;True;True;42
1301;772;639;True;True;True;42
1302;507;640;True;True;True;73
1303;773;640;True;True;True;73
1304;772;641;True;True;True;71.5
1305;774;641;True;True;True;71.5
1306;773;642;True;True;True;79
1307;775;642;True;True;True;79
1308;775;643;True;True;True;50.5
1309;776;643;True;True;True;50.5
1310;777;644;True;True;True;62
1311;778;644;True;True;True;62
1312;776;645;True;True;True;52.5
1313;779;645;True;True;True;52.5
1314;780;646;True;True;True;75.5
1315;781;646;True;True;True;75.5
1316;778;647;True;True;True;50.5
1317;780;647;True;True;True;50.5
1318;779;648;True;True;True;82.5
1319;782;648;True;True;True;82.5
1320;782;649;True;True;True;66.5
1321;783;649;True;True;True;66.5
1322;781;650;True;True;True;59.5
1323;784;650;True;True;True;59.5
1324;783;651;True;True;True;59
1325;785;651;True;True;True;59
1326;784;652;True;True;True;42
1327;786;652;True;True;True;42
1328;785;653;True;True;True;72
1329;787;653;True;True;True;72
1330;788;654;True;True;True;84
1331;789;654;True;True;True;84
1332;786;655;True;True;True;42.5
1333;788;655;True;True;True;42.5
1334;787;656;True;True;True;50
1335;790;656;True;True;True;50
1336;789;657;True;True;True;87
1337;791;657;True;True;True;87
1338;790;658;True;True;True;61
1339;792;658;True;True;True;61
1340;792;659;True;True;True;57
1341;793;659;True;True;True;57
1342;794;660;True;True;True;52.5
1343;795;660;True;True;True;52.5
1344;791;661;True;True;True;53
1345;794;661;True;True;True;53
1346;795;662;True;True;True;65.5
1347;796;662;True;True;True;65.5
1348;793;663;True;True;True;61.5
1349;797;663;True;True;True;61.5
1350;796;664;True;True;True;48
1351;798;664;True;True;True;48
1352;799;665;True;True;True;56.5
1353;800;665;True;True;True;56.5
1354;800;666;True;True;True;85
1355;801;666;True;True;True;85
1356;802;667;True;True;True;925
1357;803;667;True;False;True;92.5
1358;801;668;True;True;True;55.5
1359;804;668;True;True;True;55.5
1360;805;669;True;True;True;55.5
1361;806;669;True;True;True;55.5
1362;803;670;True;False;True;80
1363;805;670;True;True;True;80
1364;807;671;True;True;True;86.5
1365;808;671;True;True;True;86.5
1366;808;672;True;True;True;47.5
1367;809;672;True;True;True;47.5
1368;809;673;True;True;True;52.5
1369;810;673;True;True;True;52.5
1370;810;674;True;True;True;73
1371;811;674;True;True;True;73
1372;812;675;True;True;True;47.5
1373;813;675;True;True;True;47.5
1374;813;676;True;True;True;49
1375;814;676;True;True;True;49
1376;811;677;True;True;True;51
1377;815;677;True;True;True;51
1378;814;678;True;True;True;60
1379;816;678;True;True;True;60
1380;816;679;True;True;True;64
1381;817;679;True;True;True;64
1382;815;680;True;True;True;66.5
1383;818;680;True;True;True;66.5
1384;818;681;True;True;True;68
1385;819;681;True;True;True;68
1386;817;682;True;True;True;65
1387;820;682;True;True;True;65
1388;819;683;True;True;True;70.5
1389;821;683;True;True;True;70.5
1390;820;684;True;True;True;48.5
1391;822;684;True;True;True;48.5
1392;821;685;True;True;True;49.5
1393;823;685;True;True;True;49.5
1394;822;686;True;True;True;76
1395;824;686;True;True;True;76
1396;823;687;True;True;True;52.5
1397;825;687;True;True;True;52.5
1398;826;688;True;True;True;56.5
1399;827;688;True;True;True;56.5
1400;824;689;True;True;True;65
1401;826;689;True;True;True;65
1402;828;690;True;True;True;65.5
1403;829;690;True;True;True;65.5
1404;829;691;True;True;True;75.5
